DateKey,ModelKey,MetricName,MetricValue,MetricGoal,IsBreach,PSIDriftScore,PredictionVolume,P95LatencyMs,FeatureNullPct,TrainingDataAgeDays,ModelVersion
20260227,7,MacroF1,0.8912,0.85,0,0.0406,25,279,0.712,6,1.1.0
20260227,8,AUC,0.7710,0.74,0,0.0510,186,35,0.323,1,1.0.0
20260228,1,MAPE,8.5215,12.00,0,0.0379,122,201,0.655,0,2.3.0
20260228,2,NDCG@5,0.8098,0.82,1,0.0842,1000,39,0.821,0,3.1.0
20260228,3,QuoteAcceptRate,0.6584,0.62,0,0.0949,226,68,0.477,2,1.6.0
20260228,4,RMSEMins,12.1105,14.00,0,0.0441,191,41,0.645,2,1.4.0
20260228,5,AUC,0.8251,0.79,0,0.0834,78,134,0.801,1,1.2.0
20260228,6,Precision,0.7394,0.71,0,0.0652,87,60,0.439,6,2.0.0
20260228,7,MacroF1,0.8779,0.85,0,0.0628,37,358,0.216,0,1.1.0
20260228,8,AUC,0.7833,0.74,0,0.0916,270,37,0.756,2,1.0.0
20260301,1,MAPE,8.2697,12.00,0,0.0545,238,211,0.410,1,2.3.0
20260301,2,NDCG@5,0.8132,0.82,1,0.1049,1955,43,0.466,1,3.1.0
20260301,3,QuoteAcceptRate,0.6879,0.62,0,0.0378,442,65,0.784,3,1.6.0
20260301,4,RMSEMins,11.7441,14.00,0,0.0636,374,39,0.612,3,1.4.0
20260301,5,AUC,0.8226,0.79,0,0.0878,153,188,0.805,2,1.2.0
20260301,6,Precision,0.7460,0.71,0,0.0478,170,59,0.685,0,2.0.0
20260301,7,MacroF1,0.8761,0.85,0,0.0752,71,295,0.528,1,1.1.0
20260301,8,AUC,0.7768,0.74,0,0.0538,527,41,0.444,3,1.0.0
20260302,1,MAPE,9.6312,12.00,0,0.0420,172,227,0.554,2,2.3.0
20260302,2,NDCG@5,0.8058,0.82,1,0.0604,1414,46,0.326,2,3.1.0
20260302,3,QuoteAcceptRate,0.6427,0.62,0,0.0793,320,53,0.372,4,1.6.0
20260302,4,RMSEMins,13.5848,14.00,0,0.0268,271,37,0.349,4,1.4.0
20260302,5,AUC,0.8289,0.79,0,0.0934,111,174,0.810,3,1.2.0
20260302,6,Precision,0.7523,0.71,0,0.1014,123,65,0.802,1,2.0.0
20260302,7,MacroF1,0.8724,0.85,0,0.0843,52,373,0.459,2,1.1.0
20260302,8,AUC,0.7983,0.74,0,0.1099,381,35,0.792,4,1.0.0
20260303,1,MAPE,8.3193,12.00,0,0.0624,155,223,0.849,3,2.3.0
20260303,2,NDCG@5,0.8210,0.82,0,0.0348,1276,46,0.701,3,3.1.0
20260303,3,QuoteAcceptRate,0.6682,0.62,0,0.0475,289,65,0.622,5,1.6.0
20260303,4,RMSEMins,11.6583,14.00,0,0.0638,244,48,0.766,5,1.4.0
20260303,5,AUC,0.8227,0.79,0,0.0969,100,185,0.732,4,1.2.0
20260303,6,Precision,0.7312,0.71,0,0.0244,111,79,0.513,2,2.0.0
20260303,7,MacroF1,0.8825,0.85,0,0.0420,47,356,0.757,3,1.1.0
20260303,8,AUC,0.7875,0.74,0,0.0267,344,49,0.369,5,1.0.0
20260304,1,MAPE,9.5699,12.00,0,0.0452,188,226,0.488,4,2.3.0
20260304,2,NDCG@5,0.8262,0.82,0,0.0546,1541,43,0.644,4,3.1.0
20260304,3,QuoteAcceptRate,0.6852,0.62,0,0.0603,348,57,0.444,6,1.6.0
20260304,4,RMSEMins,12.2265,14.00,0,0.0215,295,43,0.412,6,1.4.0
20260304,5,AUC,0.8217,0.79,0,0.0528,121,140,0.660,5,1.2.0
20260304,6,Precision,0.7844,0.71,0,0.0394,134,73,0.687,3,2.0.0
20260304,7,MacroF1,0.8750,0.85,0,0.0573,56,271,0.565,4,1.1.0
20260304,8,AUC,0.7744,0.74,0,0.0277,415,43,0.258,6,1.0.0
20260305,1,MAPE,9.1777,12.00,0,0.0533,154,180,0.625,5,2.3.0
20260305,2,NDCG@5,0.8289,0.82,0,0.0216,1265,49,0.744,5,3.1.0
20260305,3,QuoteAcceptRate,0.6659,0.62,0,0.0910,286,60,0.284,0,1.6.0
20260305,4,RMSEMins,12.9369,14.00,0,0.0399,242,36,0.468,0,1.4.0
20260305,5,AUC,0.8076,0.79,0,0.0777,99,147,0.614,6,1.2.0
20260305,6,Precision,0.7500,0.71,0,0.0515,110,64,0.760,4,2.0.0
20260305,7,MacroF1,0.8859,0.85,0,0.1077,46,421,0.833,5,1.1.0
20260305,8,AUC,0.7617,0.74,0,0.0370,341,37,0.537,0,1.0.0
20260306,1,MAPE,9.3490,12.00,0,0.0461,162,193,0.724,6,2.3.0
20260306,2,NDCG@5,0.8250,0.82,0,0.1013,1334,41,0.510,6,3.1.0
20260306,3,QuoteAcceptRate,0.6917,0.62,0,0.0239,302,53,0.221,1,1.6.0
20260306,4,RMSEMins,13.3312,14.00,0,0.0341,255,34,0.798,1,1.4.0
20260306,5,AUC,0.8269,0.79,0,0.0718,104,146,0.232,0,1.2.0
20260306,6,Precision,0.7651,0.71,0,0.1022,116,71,0.368,5,2.0.0
20260306,7,MacroF1,0.8746,0.85,0,0.0606,49,352,0.596,6,1.1.0
20260306,8,AUC,0.7361,0.74,1,0.0264,360,47,0.680,1,1.0.0
20260307,1,MAPE,8.7256,12.00,0,0.0380,221,164,0.596,0,2.3.0
20260307,2,NDCG@5,0.8199,0.82,1,0.0590,1817,46,0.246,0,3.1.0
20260307,3,QuoteAcceptRate,0.6448,0.62,0,0.0868,411,52,0.538,2,1.6.0
20260307,4,RMSEMins,13.0907,14.00,0,0.1078,348,35,0.377,2,1.4.0
20260307,5,AUC,0.8403,0.79,0,0.0364,142,174,0.213,1,1.2.0
20260307,6,Precision,0.7337,0.71,0,0.0997,158,84,0.396,6,2.0.0
20260307,7,MacroF1,0.8557,0.85,0,0.0584,66,341,0.254,0,1.1.0
20260307,8,AUC,0.7550,0.74,0,0.0998,490,38,0.767,2,1.0.0
20260308,1,MAPE,8.9865,12.00,0,0.0474,214,195,0.277,1,2.3.0
20260308,2,NDCG@5,0.8069,0.82,1,0.0895,1760,50,0.490,1,3.1.0
20260308,3,QuoteAcceptRate,0.6694,0.62,0,0.0306,398,56,0.515,3,1.6.0
20260308,4,RMSEMins,13.4762,14.00,0,0.0337,337,31,0.269,3,1.4.0
20260308,5,AUC,0.8189,0.79,0,0.0324,138,131,0.609,2,1.2.0
20260308,6,Precision,0.7719,0.71,0,0.0627,153,83,0.408,0,2.0.0
20260308,7,MacroF1,0.8757,0.85,0,0.0442,64,271,0.510,1,1.1.0
20260308,8,AUC,0.7802,0.74,0,0.0356,474,42,0.807,3,1.0.0
20260309,1,MAPE,9.0391,12.00,0,0.0403,140,166,0.427,2,2.3.0
20260309,2,NDCG@5,0.8135,0.82,1,0.0635,1150,46,0.682,2,3.1.0
20260309,3,QuoteAcceptRate,0.6591,0.62,0,0.0277,260,71,0.574,4,1.6.0
20260309,4,RMSEMins,13.5707,14.00,0,0.0819,220,36,0.622,4,1.4.0
20260309,5,AUC,0.8153,0.79,0,0.0988,90,151,0.251,3,1.2.0
20260309,6,Precision,0.7549,0.71,0,0.0596,100,71,0.476,1,2.0.0
20260309,7,MacroF1,0.8856,0.85,0,0.0431,42,408,0.836,2,1.1.0
20260309,8,AUC,0.7753,0.74,0,0.0775,310,44,0.797,4,1.0.0
20260310,1,MAPE,8.9652,12.00,0,0.0437,153,208,0.401,3,2.3.0
20260310,2,NDCG@5,0.8300,0.82,0,0.0299,1254,51,0.578,3,3.1.0
20260310,3,QuoteAcceptRate,0.6713,0.62,0,0.0285,283,50,0.789,5,1.6.0
20260310,4,RMSEMins,12.1384,14.00,0,0.0598,240,42,0.628,5,1.4.0
20260310,5,AUC,0.7975,0.79,0,0.0895,98,152,0.634,4,1.2.0
20260310,6,Precision,0.7460,0.71,0,0.1091,109,78,0.556,2,2.0.0
20260310,7,MacroF1,0.8831,0.85,0,0.0253,46,294,0.261,3,1.1.0
20260310,8,AUC,0.7835,0.74,0,0.0296,338,41,0.342,5,1.0.0
20260311,1,MAPE,8.2809,12.00,0,0.0409,158,166,0.717,4,2.3.0
20260311,2,NDCG@5,0.8056,0.82,1,0.0643,1300,36,0.203,4,3.1.0
20260311,3,QuoteAcceptRate,0.6550,0.62,0,0.0575,294,80,0.407,6,1.6.0
20260311,4,RMSEMins,12.1673,14.00,0,0.1065,249,32,0.708,6,1.4.0
20260311,5,AUC,0.8156,0.79,0,0.0551,102,178,0.773,5,1.2.0
20260311,6,Precision,0.7515,0.71,0,0.0938,113,76,0.436,3,2.0.0
20260311,7,MacroF1,0.8783,0.85,0,0.1052,47,337,0.335,4,1.1.0
20260311,8,AUC,0.7484,0.74,0,0.0902,350,42,0.533,6,1.0.0
20260312,1,MAPE,7.8778,12.00,0,0.0395,158,180,0.834,5,2.3.0
20260312,2,NDCG@5,0.8197,0.82,1,0.0300,1300,36,0.577,5,3.1.0
20260312,3,QuoteAcceptRate,0.6576,0.62,0,0.0275,294,63,0.502,0,1.6.0
20260312,4,RMSEMins,12.3502,14.00,0,0.0368,249,43,0.664,0,1.4.0
20260312,5,AUC,0.8223,0.79,0,0.0584,102,148,0.729,6,1.2.0
20260312,6,Precision,0.7428,0.71,0,0.0395,113,72,0.822,4,2.0.0
20260312,7,MacroF1,0.8607,0.85,0,0.0508,47,286,0.368,5,1.1.0
20260312,8,AUC,0.7656,0.74,0,0.0994,350,46,0.459,0,1.0.0
20260313,1,MAPE,9.2166,12.00,0,0.0402,154,235,0.656,6,2.3.0
20260313,2,NDCG@5,0.7451,0.82,1,0.1027,1265,37,0.574,6,3.1.0
20260313,3,QuoteAcceptRate,0.6942,0.62,0,0.0722,286,76,0.539,1,1.6.0
20260313,4,RMSEMins,13.1170,14.00,0,0.0975,242,36,0.597,1,1.4.0
20260313,5,AUC,0.8160,0.79,0,0.0659,99,141,0.269,0,1.2.0
20260313,6,Precision,0.7445,0.71,0,0.0778,110,65,0.202,5,2.0.0
20260313,7,MacroF1,0.8676,0.85,0,0.0625,46,343,0.390,6,1.1.0
20260313,8,AUC,0.7533,0.74,0,0.0401,341,41,0.354,1,1.0.0
20260314,1,MAPE,8.7705,12.00,0,0.0482,216,232,0.439,0,2.3.0
20260314,2,NDCG@5,0.8294,0.82,0,0.0996,1771,44,0.608,0,3.1.0
20260314,3,QuoteAcceptRate,0.6775,0.62,0,0.0391,400,80,0.386,2,1.6.0
20260314,4,RMSEMins,11.7434,14.00,0,0.0677,339,41,0.405,2,1.4.0
20260314,5,AUC,0.8301,0.79,0,0.0675,139,172,0.524,1,1.2.0
20260314,6,Precision,0.7533,0.71,0,0.0367,154,65,0.596,6,2.0.0
20260314,7,MacroF1,0.8713,0.85,0,0.0859,65,326,0.416,0,1.1.0
20260314,8,AUC,0.7665,0.74,0,0.0920,477,44,0.417,2,1.0.0
20260315,1,MAPE,9.1889,12.00,0,0.0427,253,221,0.204,0,2.3.0
20260315,2,NDCG@5,0.8170,0.82,1,0.1036,2082,55,0.753,1,3.1.0
20260315,3,QuoteAcceptRate,0.6783,0.62,0,0.0375,471,61,0.646,3,1.6.0
20260315,4,RMSEMins,12.9373,14.00,0,0.0350,398,43,0.300,3,1.4.0
20260315,5,AUC,0.8101,0.79,0,0.0322,163,136,0.832,2,1.2.0
20260315,6,Precision,0.7456,0.71,0,0.0398,181,72,0.815,0,2.0.0
20260315,7,MacroF1,0.8949,0.85,0,0.0385,76,359,0.534,1,1.1.0
20260315,8,AUC,0.7581,0.74,0,0.0546,561,38,0.807,3,1.0.0
20260316,1,MAPE,9.2816,12.00,0,0.0505,167,196,0.626,1,2.3.0
20260316,2,NDCG@5,0.8031,0.82,1,0.0286,1368,52,0.680,2,3.1.0
20260316,3,QuoteAcceptRate,0.6922,0.62,0,0.0712,309,79,0.690,4,1.6.0
20260316,4,RMSEMins,12.7526,14.00,0,0.0953,262,40,0.527,4,1.4.0
20260316,5,AUC,0.8328,0.79,0,0.0574,107,181,0.373,3,1.2.0
20260316,6,Precision,0.7415,0.71,0,0.0317,119,96,0.795,1,2.0.0
20260316,7,MacroF1,0.8625,0.85,0,0.0711,50,395,0.413,2,1.1.0
20260316,8,AUC,0.7569,0.74,0,0.0294,369,54,0.482,4,1.0.0
20260317,1,MAPE,8.7597,12.00,0,0.0461,161,219,0.776,2,2.3.0
20260317,2,NDCG@5,0.8344,0.82,0,0.0853,1322,53,0.780,3,3.1.0
20260317,3,QuoteAcceptRate,0.6601,0.62,0,0.0751,299,52,0.748,5,1.6.0
20260317,4,RMSEMins,13.3621,14.00,0,0.0866,253,35,0.236,5,1.4.0
20260317,5,AUC,0.8295,0.79,0,0.0394,104,194,0.443,4,1.2.0
20260317,6,Precision,0.7495,0.71,0,0.0685,115,59,0.685,2,2.0.0
20260317,7,MacroF1,0.8776,0.85,0,0.1064,48,361,0.201,3,1.1.0
20260317,8,AUC,0.7799,0.74,0,0.0362,356,52,0.317,5,1.0.0
20260318,1,MAPE,8.9177,12.00,0,0.0727,181,208,0.556,3,2.3.0
20260318,2,NDCG@5,0.8200,0.82,0,0.0545,1484,58,0.686,4,3.1.0
20260318,3,QuoteAcceptRate,0.6959,0.62,0,0.0228,335,55,0.739,6,1.6.0
20260318,4,RMSEMins,11.7707,14.00,0,0.0760,284,35,0.380,6,1.4.0
20260318,5,AUC,0.8278,0.79,0,0.0671,116,152,0.421,5,1.2.0
20260318,6,Precision,0.7263,0.71,0,0.0769,129,61,0.779,3,2.0.0
20260318,7,MacroF1,0.8864,0.85,0,0.0901,54,398,0.710,4,1.1.0
20260318,8,AUC,0.7739,0.74,0,0.0737,400,32,0.306,6,1.0.0
20260319,1,MAPE,8.2703,12.00,0,0.0636,171,220,0.429,4,2.3.0
20260319,2,NDCG@5,0.8351,0.82,0,0.0885,1403,51,0.559,5,3.1.0
20260319,3,QuoteAcceptRate,0.6993,0.62,0,0.0281,317,71,0.317,0,1.6.0
20260319,4,RMSEMins,11.7193,14.00,0,0.0647,268,42,0.524,0,1.4.0
20260319,5,AUC,0.8304,0.79,0,0.0748,110,150,0.278,6,1.2.0
20260319,6,Precision,0.7590,0.71,0,0.0229,122,59,0.261,4,2.0.0
20260319,7,MacroF1,0.8715,0.85,0,0.1043,51,319,0.290,5,1.1.0
20260319,8,AUC,0.7883,0.74,0,0.0288,378,42,0.754,0,1.0.0
20260320,1,MAPE,8.7576,12.00,0,0.0454,155,231,0.235,5,2.3.0
20260320,2,NDCG@5,0.8237,0.82,0,0.0989,1276,45,0.508,6,3.1.0
20260320,3,QuoteAcceptRate,0.6830,0.62,0,0.0700,289,53,0.235,1,1.6.0
20260320,4,RMSEMins,12.7657,14.00,0,0.0873,244,31,0.658,1,1.4.0
20260320,5,AUC,0.8219,0.79,0,0.0371,100,146,0.358,0,1.2.0
20260320,6,Precision,0.7168,0.71,0,0.1003,111,60,0.699,5,2.0.0
20260320,7,MacroF1,0.9031,0.85,0,0.0653,47,349,0.560,6,1.1.0
20260320,8,AUC,0.7793,0.74,0,0.0748,344,44,0.589,1,1.0.0
20260321,1,MAPE,8.1378,12.00,0,0.0512,258,228,0.722,6,2.3.0
20260321,2,NDCG@5,0.8203,0.82,0,0.1059,2116,51,0.223,0,3.1.0
20260321,3,QuoteAcceptRate,0.6862,0.62,0,0.0538,478,79,0.745,2,1.6.0
20260321,4,RMSEMins,13.2191,14.00,0,0.0945,405,37,0.305,2,1.4.0
20260321,5,AUC,0.8065,0.79,0,0.0606,166,188,0.620,1,1.2.0
20260321,6,Precision,0.7299,0.71,0,0.0286,184,67,0.771,6,2.0.0
20260321,7,MacroF1,0.8864,0.85,0,0.0288,77,379,0.649,0,1.1.0
20260321,8,AUC,0.7484,0.74,0,0.0242,570,37,0.737,2,1.0.0
20260322,1,MAPE,9.2423,12.00,0,0.0457,255,207,0.406,7,2.3.0
20260322,2,NDCG@5,0.8297,0.82,0,0.0921,2093,44,0.584,1,3.1.0
20260322,3,QuoteAcceptRate,0.6557,0.62,0,0.1049,473,69,0.557,3,1.6.0
20260322,4,RMSEMins,13.3903,14.00,0,0.0410,400,39,0.679,3,1.4.0
20260322,5,AUC,0.8023,0.79,0,0.0652,164,159,0.665,2,1.2.0
20260322,6,Precision,0.7362,0.71,0,0.0497,182,75,0.256,0,2.0.0
20260322,7,MacroF1,0.8714,0.85,0,0.0488,76,305,0.695,1,1.1.0
20260322,8,AUC,0.7919,0.74,0,0.0393,564,36,0.473,3,1.0.0
20260323,1,MAPE,8.8552,12.00,0,0.0477,169,219,0.669,8,2.3.0
20260323,2,NDCG@5,0.8087,0.82,1,0.0773,1392,50,0.441,2,3.1.0
20260323,3,QuoteAcceptRate,0.6358,0.62,0,0.0707,315,53,0.621,4,1.6.0
20260323,4,RMSEMins,12.7648,14.00,0,0.0939,266,50,0.779,4,1.4.0
20260323,5,AUC,0.8314,0.79,0,0.0470,109,151,0.470,3,1.2.0
20260323,6,Precision,0.7760,0.71,0,0.0585,121,64,0.279,1,2.0.0
20260323,7,MacroF1,0.8885,0.85,0,0.0916,51,315,0.257,2,1.1.0
20260323,8,AUC,0.7850,0.74,0,0.0840,375,36,0.305,4,1.0.0
20260324,1,MAPE,9.0235,12.00,0,0.0484,172,208,0.435,9,2.3.0
20260324,2,NDCG@5,0.8091,0.82,1,0.0623,1414,42,0.364,3,3.1.0
20260324,3,QuoteAcceptRate,0.6431,0.62,0,0.0474,320,64,0.506,5,1.6.0
20260324,4,RMSEMins,12.7980,14.00,0,0.0525,271,45,0.531,5,1.4.0
20260324,5,AUC,0.8052,0.79,0,0.0991,111,191,0.508,4,1.2.0
20260324,6,Precision,0.7344,0.71,0,0.0292,123,73,0.396,2,2.0.0
20260324,7,MacroF1,0.8873,0.85,0,0.0242,52,384,0.818,3,1.1.0
20260324,8,AUC,0.7748,0.74,0,0.0250,381,47,0.672,5,1.0.0
20260325,1,MAPE,8.6474,12.00,0,0.0436,171,163,0.221,10,2.3.0
20260325,2,NDCG@5,0.8287,0.82,0,0.0286,1403,44,0.265,4,3.1.0
20260325,3,QuoteAcceptRate,0.6746,0.62,0,0.0739,317,56,0.336,6,1.6.0
20260325,4,RMSEMins,12.2335,14.00,0,0.0458,268,39,0.209,6,1.4.0
20260325,5,AUC,0.8263,0.79,0,0.0442,110,153,0.696,5,1.2.0
20260325,6,Precision,0.7430,0.71,0,0.0710,122,84,0.361,3,2.0.0
20260325,7,MacroF1,0.8948,0.85,0,0.0264,51,335,0.655,4,1.1.0
20260325,8,AUC,0.7431,0.74,0,0.0961,378,35,0.654,6,1.0.0
20260326,1,MAPE,8.8958,12.00,0,0.0715,157,210,0.762,11,2.3.0
20260326,2,NDCG@5,0.8305,0.82,0,0.0834,1288,42,0.648,5,3.1.0
20260326,3,QuoteAcceptRate,0.6850,0.62,0,0.0516,291,66,0.545,0,1.6.0
20260326,4,RMSEMins,12.9197,14.00,0,0.0227,246,38,0.814,0,1.4.0
20260326,5,AUC,0.8453,0.79,0,0.1096,101,167,0.624,6,1.2.0
20260326,6,Precision,0.7457,0.71,0,0.0320,112,66,0.286,4,2.0.0
20260326,7,MacroF1,0.9013,0.85,0,0.0724,47,390,0.525,5,1.1.0
20260326,8,AUC,0.7806,0.74,0,0.0766,347,41,0.295,0,1.0.0
20260327,1,MAPE,8.3727,12.00,0,0.0356,155,181,0.843,12,2.3.0
20260327,2,NDCG@5,0.8246,0.82,0,0.0742,1276,66,0.562,6,3.1.0
20260327,3,QuoteAcceptRate,0.6248,0.62,0,0.0451,289,67,0.524,1,1.6.0
20260327,4,RMSEMins,11.7528,14.00,0,0.0860,244,33,0.713,1,1.4.0
20260327,5,AUC,0.8251,0.79,0,0.1060,100,167,0.597,0,1.2.0
20260327,6,Precision,0.7220,0.71,0,0.0253,111,71,0.533,5,2.0.0
20260327,7,MacroF1,0.8651,0.85,0,0.0661,47,344,0.694,6,1.1.0
20260327,8,AUC,0.7757,0.74,0,0.0855,344,40,0.473,1,1.0.0
20260328,1,MAPE,8.8559,12.00,0,0.0572,237,157,0.594,13,2.3.0
20260328,2,NDCG@5,0.8092,0.82,1,0.0398,1944,49,0.688,0,3.1.0
20260328,3,QuoteAcceptRate,0.6741,0.62,0,0.0604,439,68,0.753,2,1.6.0
20260328,4,RMSEMins,12.8390,14.00,0,0.1038,372,38,0.308,2,1.4.0
20260328,5,AUC,0.8300,0.79,0,0.0353,152,158,0.296,1,1.2.0
20260328,6,Precision,0.7142,0.71,0,0.0616,169,72,0.229,6,2.0.0
20260328,7,MacroF1,0.8956,0.85,0,0.0310,71,343,0.781,0,1.1.0
20260328,8,AUC,0.7605,0.74,0,0.0820,524,47,0.718,2,1.0.0
20260329,1,MAPE,9.5592,12.00,0,0.0529,217,200,0.659,14,2.3.0
20260329,2,NDCG@5,0.8223,0.82,0,0.0843,1782,52,0.441,1,3.1.0
20260329,3,QuoteAcceptRate,0.6548,0.62,0,0.0867,403,67,0.526,3,1.6.0
20260329,4,RMSEMins,12.0075,14.00,0,0.0747,341,44,0.353,3,1.4.0
20260329,5,AUC,0.8143,0.79,0,0.0383,140,139,0.752,2,1.2.0
20260329,6,Precision,0.7437,0.71,0,0.0439,155,91,0.821,0,2.0.0
20260329,7,MacroF1,0.8745,0.85,0,0.0278,65,323,0.367,1,1.1.0
20260329,8,AUC,0.7672,0.74,0,0.0868,480,51,0.220,3,1.0.0
20260330,1,MAPE,8.6578,12.00,0,0.0667,130,162,0.625,15,2.3.0
20260330,2,NDCG@5,0.8176,0.82,1,0.0377,1070,44,0.757,2,3.1.0
20260330,3,QuoteAcceptRate,0.6453,0.62,0,0.0558,242,51,0.482,4,1.6.0
20260330,4,RMSEMins,12.4091,14.00,0,0.0478,205,39,0.816,4,1.4.0
20260330,5,AUC,0.8275,0.79,0,0.0583,84,149,0.700,3,1.2.0
20260330,6,Precision,0.7650,0.71,0,0.0729,93,65,0.677,1,2.0.0
20260330,7,MacroF1,0.8722,0.85,0,0.0992,39,267,0.326,2,1.1.0
20260330,8,AUC,0.7686,0.74,0,0.0705,288,54,0.665,4,1.0.0
20260331,1,MAPE,9.1522,12.00,0,0.0743,157,198,0.728,16,2.3.0
20260331,2,NDCG@5,0.8309,0.82,0,0.1034,1288,43,0.600,3,3.1.0
20260331,3,QuoteAcceptRate,0.6422,0.62,0,0.0969,291,57,0.766,5,1.6.0
20260331,4,RMSEMins,12.7130,14.00,0,0.0502,246,39,0.382,5,1.4.0
20260331,5,AUC,0.8178,0.79,0,0.0523,101,181,0.693,4,1.2.0
20260331,6,Precision,0.7497,0.71,0,0.0556,112,67,0.559,2,2.0.0
20260331,7,MacroF1,0.8824,0.85,0,0.0605,47,259,0.421,3,1.1.0
20260331,8,AUC,0.7715,0.74,0,0.0934,347,42,0.819,5,1.0.0
20260401,1,MAPE,9.8806,12.00,0,0.0462,211,161,0.514,17,2.3.0
20260401,2,NDCG@5,0.8129,0.82,1,0.0889,1736,44,0.353,4,3.1.0
20260401,3,QuoteAcceptRate,0.6751,0.62,0,0.0932,393,62,0.571,6,1.6.0
20260401,4,RMSEMins,12.5551,14.00,0,0.0724,332,43,0.687,6,1.4.0
20260401,5,AUC,0.8177,0.79,0,0.0415,136,126,0.735,5,1.2.0
20260401,6,Precision,0.7351,0.71,0,0.0764,151,52,0.443,3,2.0.0
20260401,7,MacroF1,0.8881,0.85,0,0.0944,63,322,0.332,4,1.1.0
20260401,8,AUC,0.7507,0.74,0,0.0696,468,45,0.778,6,1.0.0
20260402,1,MAPE,9.3342,12.00,0,0.0651,197,205,0.295,18,2.3.0
20260402,2,NDCG@5,0.8059,0.82,1,0.0977,1622,44,0.689,5,3.1.0
20260402,3,QuoteAcceptRate,0.6881,0.62,0,0.0643,367,56,0.486,0,1.6.0
20260402,4,RMSEMins,12.2270,14.00,0,0.1098,310,37,0.206,0,1.4.0
20260402,5,AUC,0.8372,0.79,0,0.1058,127,190,0.373,6,1.2.0
20260402,6,Precision,0.7343,0.71,0,0.0469,141,90,0.767,4,2.0.0
20260402,7,MacroF1,0.8522,0.85,0,0.0953,59,327,0.835,5,1.1.0
20260402,8,AUC,0.7773,0.74,0,0.0661,437,38,0.497,0,1.0.0
20260403,1,MAPE,9.0144,12.00,0,0.0427,202,206,0.384,19,2.3.0
20260403,2,NDCG@5,0.8164,0.82,1,0.0327,1656,49,0.795,6,3.1.0
20260403,3,QuoteAcceptRate,0.6882,0.62,0,0.0788,374,58,0.268,1,1.6.0
20260403,4,RMSEMins,12.3415,14.00,0,0.0515,317,39,0.805,1,1.4.0
20260403,5,AUC,0.8256,0.79,0,0.1005,130,141,0.543,0,1.2.0
20260403,6,Precision,0.7267,0.71,0,0.0890,144,74,0.280,5,2.0.0
20260403,7,MacroF1,0.8918,0.85,0,0.0931,60,334,0.533,6,1.1.0
20260403,8,AUC,0.7680,0.74,0,0.1040,446,38,0.583,1,1.0.0
20260404,1,MAPE,8.9347,12.00,0,0.0431,356,190,0.534,20,2.3.0
20260404,2,NDCG@5,0.8100,0.82,1,0.0808,2921,47,0.575,0,3.1.0
20260404,3,QuoteAcceptRate,0.6843,0.62,0,0.0811,660,66,0.231,2,1.6.0
20260404,4,RMSEMins,12.6234,14.00,0,0.0431,559,41,0.847,2,1.4.0
20260404,5,AUC,0.8125,0.79,0,0.1018,229,138,0.516,1,1.2.0
20260404,6,Precision,0.6746,0.71,1,0.0400,254,80,0.354,6,2.0.0
20260404,7,MacroF1,0.8933,0.85,0,0.0786,107,311,0.481,0,1.1.0
20260404,8,AUC,0.8068,0.74,0,0.0552,787,43,0.456,2,1.0.0
20260405,1,MAPE,9.6771,12.00,0,0.0352,295,185,0.615,21,2.3.0
20260405,2,NDCG@5,0.8149,0.82,1,0.0614,2426,45,0.440,1,3.1.0
20260405,3,QuoteAcceptRate,0.6740,0.62,0,0.1070,549,56,0.440,3,1.6.0
20260405,4,RMSEMins,12.3012,14.00,0,0.0684,464,39,0.258,3,1.4.0
20260405,5,AUC,0.8163,0.79,0,0.0254,190,138,0.843,2,1.2.0
20260405,6,Precision,0.7713,0.71,0,0.0240,211,72,0.453,0,2.0.0
20260405,7,MacroF1,0.8907,0.85,0,0.0404,89,388,0.806,1,1.1.0
20260405,8,AUC,0.7756,0.74,0,0.0224,654,44,0.481,3,1.0.0
20260406,1,MAPE,8.4530,12.00,0,0.0608,185,150,0.833,22,2.3.0
20260406,2,NDCG@5,0.8149,0.82,1,0.0633,1518,48,0.467,2,3.1.0
20260406,3,QuoteAcceptRate,0.6506,0.62,0,0.0330,343,83,0.792,4,1.6.0
20260406,4,RMSEMins,12.6746,14.00,0,0.0699,290,44,0.416,4,1.4.0
20260406,5,AUC,0.8260,0.79,0,0.0298,119,163,0.738,3,1.2.0
20260406,6,Precision,0.7308,0.71,0,0.0991,132,71,0.312,1,2.0.0
20260406,7,MacroF1,0.8837,0.85,0,0.0281,55,338,0.413,2,1.1.0
20260406,8,AUC,0.7736,0.74,0,0.0880,409,52,0.406,4,1.0.0
20260407,1,MAPE,8.2278,12.00,0,0.0444,202,197,0.230,23,2.3.0
20260407,2,NDCG@5,0.8204,0.82,0,0.0587,1656,52,0.604,3,3.1.0
20260407,3,QuoteAcceptRate,0.6393,0.62,0,0.0970,374,78,0.509,5,1.6.0
20260407,4,RMSEMins,12.0645,14.00,0,0.0261,317,42,0.363,5,1.4.0
20260407,5,AUC,0.8143,0.79,0,0.0540,130,142,0.393,4,1.2.0
20260407,6,Precision,0.7435,0.71,0,0.0289,144,73,0.310,2,2.0.0
20260407,7,MacroF1,0.8654,0.85,0,0.0403,60,370,0.515,3,1.1.0
20260407,8,AUC,0.7495,0.74,0,0.0656,446,38,0.316,5,1.0.0
20260408,1,MAPE,9.0096,12.00,0,0.0545,174,204,0.729,24,2.3.0
