DateKey,AreaKey,ServiceCategory,ForecastedJobs,ActualJobs,AbsError,APE
20260323,11,Deep Cleaning,2.4,0,2.4,
20260323,11,Electrician,1.3,1,0.3,0.3000
20260323,11,Plumber,1.0,1,0.0,0.0000
20260323,12,AC Service,2.7,3,0.3,0.1000
20260323,12,Carpenter,0.7,1,0.3,0.3000
20260323,12,Deep Cleaning,2.3,2,0.3,0.1500
20260323,12,Pest Control,0.9,1,0.1,0.1000
20260323,12,Plumber,1.2,1,0.2,0.2000
20260323,13,Appliance Repair,0.9,1,0.1,0.1000
20260323,13,Carpenter,0.9,1,0.1,0.1000
20260323,13,Plumber,1.0,1,0.0,0.0000
20260323,14,Appliance Repair,1.0,1,0.0,0.0000
20260323,14,Deep Cleaning,2.0,2,0.0,0.0000
20260323,14,Painter,1.3,1,0.3,0.3000
20260323,14,Pest Control,1.2,1,0.2,0.2000
20260323,14,Plumber,1.9,2,0.1,0.0500
20260323,15,AC Service,3.1,3,0.1,0.0333
20260323,15,Carpenter,1.9,2,0.1,0.0500
20260323,15,Deep Cleaning,1.0,1,0.0,0.0000
20260323,16,AC Service,1.0,1,0.0,0.0000
20260323,16,Appliance Repair,0.8,1,0.2,0.2000
20260323,16,Deep Cleaning,1.8,2,0.2,0.1000
20260323,16,Electrician,1.0,1,0.0,0.0000
20260323,16,Painter,1.1,1,0.1,0.1000
20260323,17,Appliance Repair,0.9,1,0.1,0.1000
20260323,17,Painter,1.3,0,1.3,
20260323,17,Pest Control,0.8,1,0.2,0.2000
20260323,18,AC Service,1.8,2,0.2,0.1000
20260323,18,Appliance Repair,0.9,1,0.1,0.1000
20260323,18,Painter,2.1,0,2.1,
20260323,18,Pest Control,1.3,0,1.3,
20260323,19,AC Service,1.9,2,0.1,0.0500
20260323,19,Electrician,1.1,1,0.1,0.1000
20260323,20,AC Service,1.0,1,0.0,0.0000
20260323,20,Appliance Repair,0.9,1,0.1,0.1000
20260323,20,Painter,1.2,1,0.2,0.2000
20260323,20,Pest Control,1.0,1,0.0,0.0000
20260324,1,AC Service,2.2,2,0.2,0.1000
20260324,1,Carpenter,1.9,2,0.1,0.0500
20260324,1,Deep Cleaning,1.0,1,0.0,0.0000
20260324,1,Painter,0.9,1,0.1,0.1000
20260324,1,Pest Control,1.1,1,0.1,0.1000
20260324,1,Plumber,0.9,0,0.9,
20260324,2,AC Service,0.9,1,0.1,0.1000
20260324,2,Appliance Repair,1.5,0,1.5,
20260324,2,Deep Cleaning,4.8,5,0.2,0.0400
20260324,2,Electrician,0.8,1,0.2,0.2000
20260324,2,Pest Control,2.2,2,0.2,0.1000
20260324,3,AC Service,1.9,2,0.1,0.0500
20260324,3,Appliance Repair,2.6,2,0.6,0.3000
20260324,3,Carpenter,2.2,2,0.2,0.1000
20260324,3,Deep Cleaning,3.4,3,0.4,0.1333
20260324,3,Pest Control,0.9,0,0.9,
20260324,3,Plumber,2.7,3,0.3,0.1000
20260324,4,AC Service,3.1,3,0.1,0.0333
20260324,4,Deep Cleaning,1.0,1,0.0,0.0000
20260324,4,Electrician,3.3,3,0.3,0.1000
20260324,4,Painter,2.2,2,0.2,0.1000
20260324,4,Pest Control,2.2,2,0.2,0.1000
20260324,4,Plumber,0.8,1,0.2,0.2000
20260324,5,AC Service,1.9,2,0.1,0.0500
20260324,5,Deep Cleaning,2.1,2,0.1,0.0500
20260324,5,Electrician,1.7,2,0.3,0.1500
20260324,5,Pest Control,1.1,0,1.1,
20260324,5,Plumber,1.6,0,1.6,
20260324,6,AC Service,2.1,2,0.1,0.0500
20260324,6,Appliance Repair,1.2,1,0.2,0.2000
20260324,6,Deep Cleaning,1.1,1,0.1,0.1000
20260324,6,Electrician,1.8,2,0.2,0.1000
20260324,6,Pest Control,1.0,0,1.0,
20260324,6,Plumber,1.0,1,0.0,0.0000
20260324,7,AC Service,0.9,1,0.1,0.1000
20260324,7,Appliance Repair,0.9,1,0.1,0.1000
20260324,7,Deep Cleaning,3.4,3,0.4,0.1333
20260324,7,Electrician,2.1,2,0.1,0.0500
20260324,8,AC Service,2.2,2,0.2,0.1000
20260324,8,Appliance Repair,1.1,0,1.1,
20260324,8,Carpenter,0.7,0,0.7,
20260324,8,Deep Cleaning,1.7,2,0.3,0.1500
20260324,8,Pest Control,1.2,0,1.2,
20260324,9,AC Service,3.0,3,0.0,0.0000
20260324,9,Carpenter,1.9,2,0.1,0.0500
20260324,9,Painter,1.0,1,0.0,0.0000
20260324,9,Pest Control,0.9,1,0.1,0.1000
20260324,10,AC Service,1.1,1,0.1,0.1000
20260324,10,Carpenter,1.1,1,0.1,0.1000
20260324,10,Deep Cleaning,1.2,1,0.2,0.2000
20260324,10,Plumber,1.1,1,0.1,0.1000
20260324,11,AC Service,0.5,0,0.5,
20260324,11,Appliance Repair,3.2,3,0.2,0.0667
20260324,11,Carpenter,0.9,1,0.1,0.1000
20260324,11,Pest Control,0.9,1,0.1,0.1000
20260324,11,Plumber,1.0,1,0.0,0.0000
20260324,12,AC Service,3.9,3,0.9,0.3000
20260324,12,Appliance Repair,0.9,1,0.1,0.1000
20260324,12,Deep Cleaning,1.2,1,0.2,0.2000
20260324,12,Plumber,0.8,0,0.8,
20260324,13,AC Service,1.9,2,0.1,0.0500
20260324,13,Appliance Repair,0.9,1,0.1,0.1000
20260324,13,Carpenter,1.8,0,1.8,
20260324,13,Deep Cleaning,1.1,1,0.1,0.1000
20260324,13,Electrician,0.8,0,0.8,
20260324,13,Painter,1.2,1,0.2,0.2000
20260324,13,Pest Control,1.1,1,0.1,0.1000
20260324,13,Plumber,0.9,1,0.1,0.1000
20260324,14,AC Service,1.1,1,0.1,0.1000
20260324,14,Appliance Repair,1.1,1,0.1,0.1000
20260324,14,Deep Cleaning,1.0,1,0.0,0.0000
20260324,14,Painter,1.1,1,0.1,0.1000
20260324,14,Pest Control,1.0,1,0.0,0.0000
20260324,15,AC Service,1.1,1,0.1,0.1000
20260324,15,Appliance Repair,2.9,3,0.1,0.0333
20260324,15,Carpenter,0.9,1,0.1,0.1000
20260324,15,Painter,0.5,0,0.5,
20260324,16,AC Service,4.9,4,0.9,0.2250
20260324,16,Appliance Repair,0.9,1,0.1,0.1000
20260324,16,Deep Cleaning,1.0,1,0.0,0.0000
20260324,16,Pest Control,0.5,0,0.5,
20260324,17,Appliance Repair,2.9,2,0.9,0.4500
20260324,17,Carpenter,1.9,0,1.9,
20260324,17,Plumber,1.7,2,0.3,0.1500
20260324,18,AC Service,2.1,2,0.1,0.0500
20260324,18,Appliance Repair,0.7,0,0.7,
20260324,18,Deep Cleaning,0.8,0,0.8,
20260324,18,Electrician,1.0,1,0.0,0.0000
20260324,18,Pest Control,1.0,0,1.0,
20260324,19,Appliance Repair,1.3,0,1.3,
20260324,19,Plumber,1.0,1,0.0,0.0000
20260324,20,AC Service,4.2,4,0.2,0.0500
20260324,20,Appliance Repair,1.9,2,0.1,0.0500
20260324,20,Pest Control,1.8,0,1.8,
20260324,20,Plumber,1.4,0,1.4,
20260325,1,AC Service,4.1,4,0.1,0.0250
20260325,1,Appliance Repair,1.3,0,1.3,
20260325,1,Deep Cleaning,1.0,1,0.0,0.0000
20260325,1,Electrician,3.2,3,0.2,0.0667
20260325,1,Pest Control,2.2,2,0.2,0.1000
20260325,1,Plumber,2.2,2,0.2,0.1000
20260325,2,AC Service,3.2,4,0.8,0.2000
20260325,2,Carpenter,0.7,0,0.7,
20260325,2,Deep Cleaning,1.8,2,0.2,0.1000
20260325,2,Painter,2.1,2,0.1,0.0500
20260325,2,Plumber,0.8,0,0.8,
20260325,3,AC Service,6.6,7,0.4,0.0571
20260325,3,Appliance Repair,1.0,1,0.0,0.0000
20260325,3,Deep Cleaning,1.1,1,0.1,0.1000
20260325,3,Electrician,0.9,1,0.1,0.1000
20260325,3,Painter,1.0,1,0.0,0.0000
20260325,3,Plumber,1.0,1,0.0,0.0000
20260325,4,AC Service,5.4,5,0.4,0.0800
20260325,4,Appliance Repair,0.9,1,0.1,0.1000
20260325,4,Deep Cleaning,1.9,2,0.1,0.0500
20260325,4,Painter,0.9,1,0.1,0.1000
20260325,4,Pest Control,1.0,1,0.0,0.0000
20260325,5,AC Service,2.3,2,0.3,0.1500
20260325,5,Appliance Repair,1.0,1,0.0,0.0000
20260325,5,Deep Cleaning,1.0,1,0.0,0.0000
20260325,5,Electrician,3.0,3,0.0,0.0000
20260325,5,Pest Control,0.9,0,0.9,
20260325,5,Plumber,1.6,0,1.6,
20260325,6,AC Service,1.9,2,0.1,0.0500
20260325,6,Appliance Repair,2.2,2,0.2,0.1000
20260325,6,Electrician,0.6,1,0.4,0.4000
20260325,6,Painter,1.2,1,0.2,0.2000
20260325,6,Plumber,1.2,1,0.2,0.2000
20260325,7,AC Service,1.1,1,0.1,0.1000
20260325,7,Deep Cleaning,1.8,2,0.2,0.1000
20260325,7,Electrician,1.1,1,0.1,0.1000
20260325,7,Plumber,1.0,1,0.0,0.0000
20260325,8,AC Service,1.1,1,0.1,0.1000
20260325,8,Carpenter,1.9,2,0.1,0.0500
20260325,8,Deep Cleaning,2.0,2,0.0,0.0000
20260325,8,Pest Control,1.4,0,1.4,
20260325,8,Plumber,1.0,1,0.0,0.0000
20260325,9,AC Service,2.9,3,0.1,0.0333
20260325,9,Electrician,1.1,1,0.1,0.1000
20260325,9,Painter,1.6,0,1.6,
20260325,10,AC Service,3.9,4,0.1,0.0250
20260325,10,Appliance Repair,0.9,1,0.1,0.1000
20260325,10,Carpenter,0.9,0,0.9,
20260325,10,Deep Cleaning,1.0,1,0.0,0.0000
20260325,10,Electrician,1.2,1,0.2,0.2000
20260325,10,Painter,0.8,1,0.2,0.2000
20260325,11,Appliance Repair,2.2,2,0.2,0.1000
20260325,11,Carpenter,1.1,1,0.1,0.1000
20260325,11,Deep Cleaning,1.6,0,1.6,
20260325,11,Painter,1.1,1,0.1,0.1000
20260325,11,Pest Control,0.7,0,0.7,
20260325,12,AC Service,2.9,3,0.1,0.0333
20260325,12,Deep Cleaning,2.2,2,0.2,0.1000
20260325,12,Electrician,1.2,1,0.2,0.2000
20260325,12,Pest Control,1.1,1,0.1,0.1000
20260325,13,AC Service,2.1,2,0.1,0.0500
20260325,13,Carpenter,2.0,2,0.0,0.0000
20260325,13,Deep Cleaning,0.6,0,0.6,
20260325,13,Plumber,0.7,0,0.7,
20260325,14,Appliance Repair,0.9,1,0.1,0.1000
20260325,14,Carpenter,1.0,1,0.0,0.0000
20260325,14,Deep Cleaning,0.9,1,0.1,0.1000
20260325,14,Painter,1.7,2,0.3,0.1500
20260325,14,Plumber,1.0,1,0.0,0.0000
20260325,15,AC Service,2.6,3,0.4,0.1333
20260325,15,Appliance Repair,0.9,1,0.1,0.1000
20260325,15,Electrician,1.0,1,0.0,0.0000
20260325,15,Painter,1.2,1,0.2,0.2000
20260325,15,Plumber,2.7,2,0.7,0.3500
20260325,16,AC Service,1.4,2,0.6,0.3000
20260325,16,Carpenter,1.1,1,0.1,0.1000
20260325,16,Painter,1.0,1,0.0,0.0000
20260325,16,Pest Control,1.0,1,0.0,0.0000
20260325,16,Plumber,0.6,0,0.6,
20260325,17,AC Service,2.2,2,0.2,0.1000
20260325,17,Carpenter,5.3,0,5.3,
20260325,17,Electrician,0.5,0,0.5,
20260325,17,Painter,1.1,1,0.1,0.1000
20260325,17,Pest Control,2.1,0,2.1,
20260325,17,Plumber,1.1,1,0.1,0.1000
20260325,18,AC Service,2.3,2,0.3,0.1500
20260325,19,Deep Cleaning,0.5,0,0.5,
20260325,19,Painter,1.0,1,0.0,0.0000
20260325,19,Plumber,0.6,0,0.6,
20260325,20,Appliance Repair,1.1,1,0.1,0.1000
20260325,20,Plumber,1.0,1,0.0,0.0000
20260326,1,AC Service,2.7,3,0.3,0.1000
20260326,1,Appliance Repair,0.6,0,0.6,
20260326,1,Carpenter,1.1,1,0.1,0.1000
20260326,1,Electrician,0.8,0,0.8,
20260326,1,Painter,0.9,1,0.1,0.1000
20260326,1,Pest Control,1.1,1,0.1,0.1000
20260326,1,Plumber,1.0,1,0.0,0.0000
20260326,2,AC Service,2.1,2,0.1,0.0500
20260326,2,Appliance Repair,0.9,1,0.1,0.1000
20260326,2,Carpenter,1.7,2,0.3,0.1500
20260326,2,Deep Cleaning,2.3,2,0.3,0.1500
20260326,2,Plumber,1.1,1,0.1,0.1000
20260326,3,AC Service,4.5,4,0.5,0.1250
20260326,3,Appliance Repair,0.9,1,0.1,0.1000
20260326,3,Carpenter,0.6,0,0.6,
20260326,3,Deep Cleaning,1.2,1,0.2,0.2000
20260326,3,Electrician,1.0,1,0.0,0.0000
20260326,3,Painter,1.0,1,0.0,0.0000
20260326,3,Plumber,1.0,1,0.0,0.0000
20260326,4,AC Service,1.9,2,0.1,0.0500
20260326,4,Appliance Repair,0.7,0,0.7,
20260326,4,Carpenter,1.1,1,0.1,0.1000
20260326,4,Electrician,1.7,0,1.7,
20260326,4,Painter,1.1,1,0.1,0.1000
20260326,5,AC Service,4.3,4,0.3,0.0750
20260326,5,Appliance Repair,0.6,0,0.6,
20260326,5,Pest Control,1.2,1,0.2,0.2000
20260326,5,Plumber,1.0,1,0.0,0.0000
20260326,6,AC Service,1.9,2,0.1,0.0500
20260326,6,Appliance Repair,1.1,1,0.1,0.1000
20260326,6,Carpenter,2.1,2,0.1,0.0500
20260326,6,Pest Control,1.0,1,0.0,0.0000
20260326,6,Plumber,1.0,1,0.0,0.0000
20260326,7,AC Service,1.8,2,0.2,0.1000
20260326,7,Appliance Repair,0.8,1,0.2,0.2000
20260326,7,Carpenter,0.8,1,0.2,0.2000
20260326,7,Deep Cleaning,1.6,1,0.6,0.6000
20260326,7,Electrician,1.0,1,0.0,0.0000
20260326,7,Painter,1.0,1,0.0,0.0000
20260326,7,Pest Control,1.0,1,0.0,0.0000
20260326,8,Appliance Repair,1.1,1,0.1,0.1000
20260326,8,Carpenter,0.6,0,0.6,
20260326,8,Deep Cleaning,1.0,1,0.0,0.0000
20260326,8,Electrician,1.0,1,0.0,0.0000
20260326,8,Painter,0.8,0,0.8,
20260326,8,Pest Control,0.9,1,0.1,0.1000
20260326,9,AC Service,2.2,2,0.2,0.1000
20260326,9,Appliance Repair,2.1,2,0.1,0.0500
20260326,9,Carpenter,0.7,0,0.7,
20260326,9,Deep Cleaning,1.1,1,0.1,0.1000
20260326,9,Painter,1.9,2,0.1,0.0500
20260326,9,Plumber,0.8,0,0.8,
20260326,10,AC Service,1.8,2,0.2,0.1000
20260326,10,Deep Cleaning,2.5,2,0.5,0.2500
20260326,10,Pest Control,1.0,1,0.0,0.0000
20260326,11,AC Service,2.2,2,0.2,0.1000
20260326,11,Deep Cleaning,2.1,2,0.1,0.0500
20260326,11,Plumber,3.3,3,0.3,0.1000
20260326,12,AC Service,0.6,1,0.4,0.4000
20260326,12,Carpenter,0.9,1,0.1,0.1000
20260326,12,Electrician,0.9,1,0.1,0.1000
20260326,12,Painter,2.3,2,0.3,0.1500
20260326,12,Pest Control,2.0,2,0.0,0.0000
20260326,13,AC Service,2.0,2,0.0,0.0000
20260326,13,Deep Cleaning,2.2,2,0.2,0.1000
20260326,13,Painter,2.4,0,2.4,
20260326,13,Plumber,2.1,2,0.1,0.0500
20260326,14,AC Service,2.1,2,0.1,0.0500
20260326,14,Appliance Repair,1.0,1,0.0,0.0000
20260326,14,Plumber,0.9,1,0.1,0.1000
20260326,15,AC Service,1.1,1,0.1,0.1000
20260326,15,Deep Cleaning,1.0,1,0.0,0.0000
20260326,15,Electrician,1.1,0,1.1,
20260326,15,Pest Control,1.0,1,0.0,0.0000
20260326,15,Plumber,1.0,1,0.0,0.0000
20260326,16,AC Service,2.1,2,0.1,0.0500
20260326,16,Carpenter,0.9,0,0.9,
20260326,16,Deep Cleaning,0.9,1,0.1,0.1000
20260326,16,Electrician,0.7,0,0.7,
20260326,16,Painter,0.9,1,0.1,0.1000
20260326,16,Pest Control,0.8,1,0.2,0.2000
20260326,17,AC Service,2.9,3,0.1,0.0333
20260326,17,Plumber,2.2,0,2.2,
20260326,18,AC Service,1.1,1,0.1,0.1000
20260326,18,Appliance Repair,0.8,0,0.8,
20260326,18,Carpenter,1.1,1,0.1,0.1000
20260326,18,Electrician,0.8,1,0.2,0.2000
20260326,18,Plumber,1.0,1,0.0,0.0000
20260326,19,AC Service,2.8,3,0.2,0.0667
20260326,19,Appliance Repair,1.1,1,0.1,0.1000
20260326,19,Carpenter,1.5,0,1.5,
20260326,19,Deep Cleaning,0.8,1,0.2,0.2000
20260326,19,Electrician,1.3,1,0.3,0.3000
20260326,19,Pest Control,2.2,0,2.2,
20260326,20,Appliance Repair,1.0,1,0.0,0.0000
20260326,20,Painter,1.5,0,1.5,
20260327,1,AC Service,4.3,5,0.7,0.1400
20260327,1,Appliance Repair,1.0,1,0.0,0.0000
20260327,1,Carpenter,1.7,0,1.7,
20260327,1,Deep Cleaning,2.1,2,0.1,0.0500
20260327,1,Painter,1.0,1,0.0,0.0000
20260327,1,Pest Control,1.1,1,0.1,0.1000
20260327,1,Plumber,1.8,0,1.8,
20260327,2,AC Service,1.5,2,0.5,0.2500
20260327,2,Appliance Repair,1.0,1,0.0,0.0000
20260327,2,Carpenter,1.1,1,0.1,0.1000
20260327,2,Deep Cleaning,1.0,1,0.0,0.0000
20260327,2,Electrician,1.2,1,0.2,0.2000
20260327,2,Painter,1.0,1,0.0,0.0000
20260327,2,Pest Control,1.9,0,1.9,
20260327,3,AC Service,6.3,6,0.3,0.0500
20260327,3,Appliance Repair,1.1,1,0.1,0.1000
20260327,3,Painter,1.8,2,0.2,0.1000
20260327,3,Pest Control,1.0,1,0.0,0.0000
20260327,4,AC Service,3.3,3,0.3,0.1000
20260327,4,Carpenter,5.5,5,0.5,0.1000
20260327,4,Deep Cleaning,1.1,1,0.1,0.1000
20260327,4,Electrician,0.9,1,0.1,0.1000
20260327,4,Plumber,0.9,1,0.1,0.1000
20260327,5,Appliance Repair,0.9,1,0.1,0.1000
20260327,5,Carpenter,3.1,3,0.1,0.0333
20260327,5,Deep Cleaning,1.6,2,0.4,0.2000
20260327,5,Electrician,1.0,1,0.0,0.0000
20260327,5,Pest Control,1.1,0,1.1,
20260327,5,Plumber,1.5,0,1.5,
20260327,6,AC Service,2.9,3,0.1,0.0333
20260327,6,Electrician,0.9,1,0.1,0.1000
20260327,6,Plumber,1.9,2,0.1,0.0500
20260327,7,Appliance Repair,2.2,3,0.8,0.2667
20260327,7,Carpenter,1.4,0,1.4,
20260327,7,Deep Cleaning,2.1,2,0.1,0.0500
20260327,7,Pest Control,1.1,1,0.1,0.1000
20260327,8,Appliance Repair,1.0,1,0.0,0.0000
20260327,8,Painter,2.9,0,2.9,
20260327,8,Pest Control,2.8,0,2.8,
20260327,8,Plumber,3.5,3,0.5,0.1667
20260327,9,AC Service,1.2,1,0.2,0.2000
20260327,9,Appliance Repair,0.7,1,0.3,0.3000
20260327,9,Painter,2.7,3,0.3,0.1000
20260327,9,Pest Control,1.0,1,0.0,0.0000
20260327,10,AC Service,2.0,2,0.0,0.0000
20260327,10,Appliance Repair,0.8,0,0.8,
20260327,10,Deep Cleaning,1.1,1,0.1,0.1000
20260327,10,Electrician,1.9,2,0.1,0.0500
20260327,10,Painter,1.9,2,0.1,0.0500
20260327,10,Pest Control,0.9,1,0.1,0.1000
20260327,10,Plumber,1.0,1,0.0,0.0000
20260327,11,AC Service,0.9,1,0.1,0.1000
20260327,11,Appliance Repair,2.1,2,0.1,0.0500
20260327,11,Deep Cleaning,1.1,1,0.1,0.1000
20260327,11,Electrician,2.2,0,2.2,
20260327,11,Painter,1.0,0,1.0,
20260327,12,AC Service,2.1,2,0.1,0.0500
20260327,12,Carpenter,1.0,1,0.0,0.0000
20260327,12,Electrician,0.5,0,0.5,
20260327,13,AC Service,2.1,3,0.9,0.3000
20260327,13,Carpenter,1.0,1,0.0,0.0000
20260327,13,Deep Cleaning,1.1,1,0.1,0.1000
20260327,13,Plumber,1.1,1,0.1,0.1000
20260327,14,AC Service,1.1,1,0.1,0.1000
20260327,14,Deep Cleaning,1.0,1,0.0,0.0000
20260327,14,Painter,1.0,1,0.0,0.0000
20260327,14,Pest Control,1.7,0,1.7,
20260327,14,Plumber,1.9,2,0.1,0.0500
20260327,15,AC Service,2.9,3,0.1,0.0333
20260327,15,Appliance Repair,0.9,1,0.1,0.1000
20260327,15,Carpenter,1.0,1,0.0,0.0000
20260327,15,Electrician,2.1,2,0.1,0.0500
20260327,16,AC Service,0.9,1,0.1,0.1000
20260327,16,Appliance Repair,1.1,1,0.1,0.1000
20260327,16,Painter,1.0,1,0.0,0.0000
20260327,16,Pest Control,0.5,0,0.5,
20260327,17,AC Service,1.0,1,0.0,0.0000
20260327,18,AC Service,1.8,2,0.2,0.1000
20260327,18,Deep Cleaning,0.9,1,0.1,0.1000
20260327,18,Plumber,1.0,1,0.0,0.0000
20260327,20,Appliance Repair,0.9,1,0.1,0.1000
20260327,20,Deep Cleaning,1.7,0,1.7,
20260327,20,Plumber,0.9,1,0.1,0.1000
20260328,1,AC Service,2.8,3,0.2,0.0667
20260328,1,Appliance Repair,1.5,0,1.5,
20260328,1,Carpenter,3.2,3,0.2,0.0667
20260328,1,Deep Cleaning,2.0,2,0.0,0.0000
20260328,1,Electrician,1.1,1,0.1,0.1000
20260328,1,Pest Control,3.3,3,0.3,0.1000
20260328,1,Plumber,2.3,2,0.3,0.1500
20260328,2,AC Service,6.3,6,0.3,0.0500
20260328,2,Appliance Repair,2.9,3,0.1,0.0333
20260328,2,Carpenter,2.3,2,0.3,0.1500
20260328,2,Deep Cleaning,4.0,4,0.0,0.0000
20260328,2,Electrician,1.0,1,0.0,0.0000
20260328,2,Painter,1.6,2,0.4,0.2000
20260328,2,Plumber,0.9,0,0.9,
20260328,3,AC Service,2.1,2,0.1,0.0500
20260328,3,Appliance Repair,1.7,2,0.3,0.1500
20260328,3,Deep Cleaning,6.3,6,0.3,0.0500
20260328,3,Electrician,0.9,1,0.1,0.1000
20260328,3,Painter,1.0,1,0.0,0.0000
20260328,3,Pest Control,1.1,1,0.1,0.1000
20260328,3,Plumber,1.9,2,0.1,0.0500
20260328,4,AC Service,5.3,5,0.3,0.0600
20260328,4,Appliance Repair,3.5,3,0.5,0.1667
20260328,4,Carpenter,5.8,5,0.8,0.1600
20260328,4,Deep Cleaning,2.8,3,0.2,0.0667
20260328,4,Electrician,3.8,4,0.2,0.0500
20260328,4,Painter,0.6,0,0.6,
20260328,4,Pest Control,0.7,1,0.3,0.3000
20260328,4,Plumber,2.1,2,0.1,0.0500
20260328,5,AC Service,2.0,2,0.0,0.0000
20260328,5,Appliance Repair,2.5,2,0.5,0.2500
20260328,5,Painter,1.1,1,0.1,0.1000
20260328,5,Plumber,1.0,1,0.0,0.0000
20260328,6,AC Service,1.7,2,0.3,0.1500
20260328,6,Carpenter,0.8,1,0.2,0.2000
20260328,6,Deep Cleaning,3.6,3,0.6,0.2000
20260328,6,Plumber,1.4,1,0.4,0.4000
20260328,7,AC Service,3.1,3,0.1,0.0333
20260328,7,Appliance Repair,2.1,2,0.1,0.0500
20260328,7,Carpenter,1.8,0,1.8,
20260328,7,Deep Cleaning,1.2,1,0.2,0.2000
20260328,7,Electrician,0.9,0,0.9,
20260328,7,Painter,2.0,2,0.0,0.0000
20260328,7,Pest Control,1.2,1,0.2,0.2000
20260328,7,Plumber,1.1,1,0.1,0.1000
20260328,8,AC Service,1.0,1,0.0,0.0000
20260328,8,Appliance Repair,1.1,1,0.1,0.1000
20260328,8,Carpenter,1.0,1,0.0,0.0000
20260328,8,Deep Cleaning,2.6,3,0.4,0.1333
20260328,8,Electrician,0.9,1,0.1,0.1000
20260328,8,Pest Control,0.9,1,0.1,0.1000
20260328,8,Plumber,0.9,1,0.1,0.1000
20260328,9,AC Service,1.0,1,0.0,0.0000
20260328,9,Carpenter,0.9,1,0.1,0.1000
20260328,9,Deep Cleaning,1.0,1,0.0,0.0000
20260328,9,Electrician,1.0,1,0.0,0.0000
20260328,9,Painter,1.1,1,0.1,0.1000
20260328,9,Plumber,1.8,2,0.2,0.1000
20260328,10,AC Service,3.2,3,0.2,0.0667
20260328,10,Appliance Repair,0.7,0,0.7,
20260328,10,Carpenter,1.2,0,1.2,
20260328,10,Deep Cleaning,1.1,1,0.1,0.1000
20260328,10,Electrician,2.1,2,0.1,0.0500
20260328,10,Painter,2.1,0,2.1,
20260328,10,Plumber,1.0,1,0.0,0.0000
20260328,11,AC Service,1.9,2,0.1,0.0500
20260328,11,Appliance Repair,2.9,3,0.1,0.0333
20260328,11,Carpenter,0.7,0,0.7,
20260328,11,Plumber,0.9,1,0.1,0.1000
20260328,12,AC Service,1.0,1,0.0,0.0000
20260328,12,Appliance Repair,1.1,0,1.1,
20260328,12,Deep Cleaning,1.2,1,0.2,0.2000
20260328,12,Pest Control,1.3,0,1.3,
20260328,12,Plumber,2.2,2,0.2,0.1000
20260328,13,AC Service,1.2,1,0.2,0.2000
20260328,13,Deep Cleaning,2.2,2,0.2,0.1000
20260328,13,Painter,0.9,1,0.1,0.1000
20260328,13,Pest Control,0.8,1,0.2,0.2000
20260328,14,AC Service,0.9,1,0.1,0.1000
20260328,14,Appliance Repair,1.0,1,0.0,0.0000
20260328,14,Deep Cleaning,2.0,2,0.0,0.0000
20260328,14,Electrician,1.0,1,0.0,0.0000
20260328,14,Pest Control,1.0,1,0.0,0.0000
20260328,14,Plumber,3.7,4,0.3,0.0750
20260328,15,AC Service,1.9,2,0.1,0.0500
20260328,15,Appliance Repair,0.8,1,0.2,0.2000
20260328,15,Plumber,0.7,1,0.3,0.3000
20260328,16,AC Service,2.5,3,0.5,0.1667
20260328,16,Deep Cleaning,3.7,4,0.3,0.0750
20260328,17,AC Service,0.9,1,0.1,0.1000
20260328,17,Appliance Repair,1.0,1,0.0,0.0000
20260328,17,Deep Cleaning,2.9,3,0.1,0.0333
20260328,17,Electrician,1.1,1,0.1,0.1000
20260328,18,Deep Cleaning,0.9,1,0.1,0.1000
20260328,18,Painter,1.2,1,0.2,0.2000
20260328,18,Plumber,0.9,1,0.1,0.1000
20260328,19,AC Service,2.0,2,0.0,0.0000
20260328,19,Appliance Repair,0.7,0,0.7,
20260328,19,Deep Cleaning,1.0,1,0.0,0.0000
20260328,19,Electrician,0.9,0,0.9,
20260328,19,Painter,1.0,0,1.0,
20260328,19,Plumber,1.0,1,0.0,0.0000
20260328,20,AC Service,1.0,1,0.0,0.0000
20260328,20,Appliance Repair,1.1,1,0.1,0.1000
20260328,20,Deep Cleaning,1.0,1,0.0,0.0000
20260328,20,Pest Control,0.9,1,0.1,0.1000
20260329,1,AC Service,3.7,4,0.3,0.0750
20260329,1,Appliance Repair,1.1,1,0.1,0.1000
20260329,1,Carpenter,0.8,1,0.2,0.2000
20260329,1,Deep Cleaning,4.7,4,0.7,0.1750
20260329,1,Electrician,2.0,2,0.0,0.0000
20260329,1,Painter,2.8,3,0.2,0.0667
20260329,1,Pest Control,1.1,1,0.1,0.1000
20260329,1,Plumber,1.1,1,0.1,0.1000
20260329,2,AC Service,6.6,6,0.6,0.1000
20260329,2,Appliance Repair,1.1,1,0.1,0.1000
20260329,2,Carpenter,0.9,1,0.1,0.1000
20260329,2,Deep Cleaning,2.1,2,0.1,0.0500
20260329,2,Painter,2.4,2,0.4,0.2000
20260329,2,Pest Control,1.0,1,0.0,0.0000
20260329,2,Plumber,1.1,1,0.1,0.1000
20260329,3,AC Service,2.9,3,0.1,0.0333
20260329,3,Appliance Repair,1.2,1,0.2,0.2000
20260329,3,Carpenter,0.9,0,0.9,
20260329,3,Deep Cleaning,2.1,2,0.1,0.0500
20260329,3,Electrician,0.5,0,0.5,
20260329,3,Painter,1.0,1,0.0,0.0000
