BookingID,DateKey,BookingTimestamp,CustomerKey,ProKey,ServiceKey,AreaKey,Channel,BookingStatus,QuotedAmountINR,FinalAmountINR,DiscountINR,CommissionPct,PlatformRevenueINR,MaterialCostINR,PaymentMode,TimeToAssignMins,ResponseTimeMins,JobDurationMins,SLAMetFlag,CustomerRating,ReviewSentiment,IsRepeatCustomer,PredictedPriceINR,PredictedETAMins,ActualETAMins,MatchScore,FraudScore,ChurnRiskScore,IsFirstTimeFix,ReopenedWithin7Days
BK0032427,20260320,2026-03-20 15:34:25,15232,441,34,3,App,CancelledByPro,1790.00,0.00,230.00,20.0,0.00,0.00,Wallet,12,14,,,,,1,1506,95,,0.706,0.135,0.178,,
BK0032428,20260320,2026-03-20 16:00:35,14604,372,25,1,Web,Rescheduled,6990.00,0.00,850.00,22.0,0.00,0.00,UPI,7,34,,,,,1,7175,55,,0.600,0.063,0.411,,
BK0032429,20260320,2026-03-20 16:21:48,1703,141,5,9,App,Completed,950.00,800.00,150.00,18.0,144.00,106.97,UPI,8,56,111,1,,,1,1016,55,38,0.730,0.043,0.032,1,0
BK0032430,20260320,2026-03-20 16:25:26,8699,770,21,12,App,Completed,620.00,650.00,90.00,16.0,104.00,81.86,Card,7,39,61,1,,,1,688,87,76,0.666,0.110,0.526,1,0
BK0032431,20260320,2026-03-20 16:32:49,13691,246,12,13,App,Completed,380.00,340.00,40.00,22.0,74.80,64.00,Cash,13,21,38,1,,,1,429,47,44,0.869,0.028,0.603,1,0
BK0032432,20260320,2026-03-20 16:34:47,12517,279,21,5,App,Completed,540.00,540.00,0.00,19.0,102.60,60.45,UPI,10,44,63,1,,,1,535,37,50,0.719,0.128,0.099,1,0
BK0032433,20260320,2026-03-20 16:43:33,9866,622,25,13,App,CancelledByCustomer,4820.00,0.00,880.00,22.0,0.00,0.00,UPI,3,25,,,,,1,4563,55,,0.813,0.069,0.407,,
BK0032434,20260320,2026-03-20 16:55:47,8155,427,21,1,Web,CancelledByPro,770.00,0.00,150.00,19.0,0.00,0.00,Wallet,20,18,,,,,1,808,74,,0.748,0.046,0.202,,
BK0032435,20260320,2026-03-20 16:57:12,3691,226,22,4,Phone,CancelledByCustomer,2090.00,0.00,0.00,19.0,0.00,0.00,Wallet,17,14,,,,,1,2442,59,,0.732,0.065,0.216,,
BK0032436,20260320,2026-03-20 16:58:22,16182,642,11,13,Web,Completed,800.00,800.00,0.00,22.0,176.00,170.92,Card,9,18,70,1,,,0,876,57,64,0.999,0.115,0.376,1,0
BK0032437,20260320,2026-03-20 17:06:08,14689,465,27,6,Web,Completed,1820.00,1820.00,0.00,22.0,400.40,282.19,Wallet,16,15,154,1,,,1,1684,59,54,0.695,0.072,0.480,1,0
BK0032438,20260320,2026-03-20 17:06:27,9458,779,35,11,App,Completed,930.00,750.00,180.00,20.0,150.00,270.36,Cash,8,35,57,1,,,1,809,52,65,0.846,0.114,0.213,1,0
BK0032439,20260320,2026-03-20 17:15:26,16183,124,37,9,App,Completed,1360.00,1220.00,140.00,20.0,244.00,204.24,UPI,25,24,115,1,,,0,1148,48,49,0.864,0.080,0.236,1,0
BK0032440,20260320,2026-03-20 17:21:17,16065,490,14,6,App,Completed,1200.00,1050.00,150.00,22.0,231.00,160.57,UPI,6,9,59,1,5,Positive,1,1144,78,86,0.915,0.131,0.132,1,0
BK0032441,20260320,2026-03-20 17:21:20,14702,312,37,1,App,Completed,1790.00,1790.00,0.00,20.0,358.00,351.83,Wallet,11,46,134,1,,,1,1621,57,63,0.912,0.081,0.372,1,0
BK0032442,20260320,2026-03-20 17:26:13,3822,769,12,12,Web,Completed,380.00,360.00,20.00,22.0,79.20,66.57,UPI,8,34,59,1,5,Positive,1,373,91,73,0.871,0.002,0.424,1,0
BK0032443,20260320,2026-03-20 17:33:31,16184,279,24,7,App,Completed,1880.00,1570.00,310.00,19.0,298.30,433.45,UPI,8,27,127,1,,,0,1961,65,68,0.752,0.070,0.659,1,0
BK0032444,20260320,2026-03-20 17:35:50,16185,843,5,4,Web,Completed,1240.00,1240.00,0.00,15.0,186.00,171.61,UPI,8,18,84,1,5,Positive,0,1205,61,39,0.707,0.126,0.436,1,0
BK0032445,20260320,2026-03-20 17:38:47,16186,23,21,12,Web,Completed,760.00,690.00,70.00,19.0,131.10,82.85,Card,7,14,44,0,3,Neutral,0,849,150,155,0.758,0.099,0.514,1,0
BK0032446,20260320,2026-03-20 17:46:36,13005,359,24,13,Web,Completed,2200.00,1790.00,410.00,19.0,340.10,555.00,UPI,11,25,77,1,5,Positive,1,2289,66,67,0.781,0.071,0.293,1,0
BK0032447,20260320,2026-03-20 17:46:41,3236,359,21,3,Web,CancelledByCustomer,710.00,0.00,0.00,19.0,0.00,0.00,Cash,5,19,,,,,1,662,52,,0.817,0.121,0.266,,
BK0032448,20260320,2026-03-20 17:51:29,16187,377,16,16,App,Completed,1040.00,940.00,100.00,20.0,188.00,251.47,UPI,6,22,71,1,5,Positive,0,1182,61,45,0.598,0.087,0.186,1,0
BK0032449,20260320,2026-03-20 17:51:57,8427,413,29,7,Phone,NoShow,1900.00,0.00,0.00,21.0,0.00,0.00,Wallet,13,17,,,,,1,2079,58,,0.756,0.024,0.286,,
BK0032450,20260320,2026-03-20 17:53:04,1687,441,33,3,App,Completed,1240.00,1240.00,0.00,20.0,248.00,491.53,UPI,14,57,101,1,,,1,1256,80,75,0.797,0.011,0.320,1,1
BK0032451,20260320,2026-03-20 17:57:01,14711,387,25,7,App,NoShow,5680.00,0.00,0.00,22.0,0.00,0.00,NetBanking,9,19,,,,,1,5817,66,,0.855,0.112,0.128,,
BK0032452,20260320,2026-03-20 18:12:28,904,693,3,1,App,Completed,1060.00,920.00,140.00,18.0,165.60,215.81,UPI,12,14,129,1,,,1,1127,56,50,0.752,0.037,0.315,1,0
BK0032453,20260320,2026-03-20 18:16:30,16188,723,27,2,Web,Completed,2940.00,2760.00,180.00,22.0,607.20,363.53,UPI,14,22,192,0,3,Neutral,0,2603,101,92,0.832,0.094,0.531,1,0
BK0032454,20260320,2026-03-20 18:17:57,16189,472,23,5,Phone,Completed,3080.00,3080.00,0.00,19.0,585.20,1409.04,UPI,8,23,61,1,5,Positive,0,2829,85,84,0.825,0.003,0.335,1,0
BK0032455,20260320,2026-03-20 18:25:06,16190,529,19,12,WhatsApp,Completed,1940.00,1600.00,340.00,20.0,320.00,412.35,Wallet,8,26,123,0,3,Neutral,0,1873,85,93,0.792,0.007,0.400,1,0
BK0032456,20260320,2026-03-20 18:43:18,16191,752,6,12,WhatsApp,Completed,18420.00,18710.00,1880.00,15.0,2806.50,9141.83,Cash,11,12,1697,1,,,0,18945,77,86,0.876,0.097,0.418,1,0
BK0032457,20260320,2026-03-20 18:43:35,12811,239,14,5,App,Completed,1120.00,1120.00,0.00,22.0,246.40,117.86,UPI,6,15,72,1,5,Positive,1,1024,58,46,0.766,0.115,0.415,0,0
BK0032458,20260320,2026-03-20 18:44:23,11727,125,3,20,App,Completed,840.00,840.00,0.00,18.0,151.20,212.88,Cash,10,24,82,1,5,Positive,1,699,73,57,0.875,0.014,0.807,1,0
BK0032459,20260320,2026-03-20 18:50:44,11017,407,11,20,App,Completed,770.00,770.00,0.00,22.0,169.40,180.64,Wallet,3,12,44,1,,,1,793,71,61,0.877,0.157,0.329,1,0
BK0032460,20260320,2026-03-20 18:53:15,4186,341,21,2,Web,Completed,880.00,880.00,0.00,19.0,167.20,111.40,Card,8,16,39,1,3,Neutral,1,989,47,44,0.684,0.008,0.060,1,0
BK0032461,20260320,2026-03-20 19:08:03,14739,283,6,7,Web,Completed,34770.00,34770.00,0.00,15.0,5215.50,16138.46,Cash,5,14,1749,1,4,Positive,1,33114,73,74,0.840,0.053,0.420,1,0
BK0032462,20260320,2026-03-20 19:12:29,16192,801,12,18,Phone,Completed,510.00,510.00,0.00,22.0,112.20,92.64,UPI,9,19,26,1,4,Positive,0,559,71,64,0.704,0.111,0.398,1,0
BK0032463,20260320,2026-03-20 19:18:08,9341,170,21,4,App,Completed,890.00,920.00,60.00,16.0,147.20,123.18,UPI,9,15,75,1,4,Positive,1,952,47,43,0.880,0.052,0.319,1,0
BK0032464,20260320,2026-03-20 19:22:37,15304,164,28,5,Phone,Completed,1560.00,1450.00,110.00,22.0,319.00,205.48,UPI,4,19,159,1,4,Positive,1,1352,38,34,0.602,0.040,0.617,1,0
BK0032465,20260320,2026-03-20 19:31:24,16193,626,6,7,Web,Completed,28600.00,28600.00,0.00,15.0,4290.00,15056.08,UPI,16,29,1162,1,4,Positive,0,25846,109,82,0.703,0.031,0.446,1,0
BK0032466,20260320,2026-03-20 19:44:04,13141,148,18,7,App,Completed,680.00,680.00,0.00,20.0,136.00,103.78,Wallet,11,48,69,1,4,Positive,1,733,35,46,0.829,0.086,0.344,1,0
BK0032467,20260320,2026-03-20 19:52:46,6696,421,21,1,App,Completed,910.00,910.00,0.00,19.0,172.90,92.65,Card,14,32,59,1,4,Positive,1,780,62,63,0.729,0.024,0.472,1,0
BK0032468,20260320,2026-03-20 20:05:27,16194,528,21,15,WhatsApp,Completed,590.00,590.00,0.00,19.0,112.10,71.85,Cash,7,33,51,0,4,Positive,0,560,78,100,0.933,0.148,0.494,0,0
BK0032469,20260320,2026-03-20 20:11:41,7969,413,21,2,App,Completed,780.00,680.00,100.00,19.0,129.20,78.35,Card,11,42,42,1,5,Positive,1,554,53,30,0.904,0.148,0.230,1,0
BK0032470,20260320,2026-03-20 20:17:15,16195,343,8,4,App,Completed,10950.00,9870.00,1080.00,15.0,1480.50,4317.19,UPI,18,33,387,1,5,Positive,0,9145,79,55,0.819,0.114,0.317,1,0
BK0032471,20260320,2026-03-20 20:18:16,15537,332,34,9,Web,Completed,1220.00,1110.00,110.00,20.0,222.00,381.33,UPI,10,21,67,1,5,Positive,1,1097,85,63,0.713,0.098,0.417,1,0
BK0032472,20260320,2026-03-20 20:31:18,4145,426,22,13,App,Completed,1690.00,1690.00,0.00,19.0,321.10,576.68,Cash,6,55,168,1,,,1,1812,48,52,0.883,0.051,0.231,1,0
BK0032473,20260320,2026-03-20 20:33:42,16196,779,37,9,App,Completed,1510.00,1660.00,220.00,20.0,332.00,328.41,Card,8,20,106,1,5,Positive,0,1428,84,76,0.846,0.076,0.082,1,0
BK0032474,20260320,2026-03-20 20:40:07,16197,696,6,20,App,NoShow,18760.00,0.00,2170.00,15.0,0.00,0.00,Cash,7,27,,,,,0,18820,65,,0.791,0.051,0.372,,
BK0032475,20260320,2026-03-20 21:29:11,16198,528,21,15,App,Completed,830.00,830.00,0.00,19.0,157.70,99.29,Wallet,12,17,53,1,5,Positive,0,758,49,60,0.639,0.129,0.482,1,0
BK0032476,20260320,2026-03-20 21:33:55,8923,724,24,10,App,Completed,2240.00,2080.00,160.00,19.0,395.20,730.93,Cash,6,10,86,1,4,Positive,1,2311,36,40,0.591,0.108,0.436,1,0
BK0032477,20260320,2026-03-20 22:06:53,16199,125,3,5,App,Completed,830.00,700.00,130.00,18.0,126.00,167.58,UPI,12,33,169,1,,,0,661,78,57,0.999,0.627,0.516,1,0
BK0032478,20260320,2026-03-20 22:28:50,5516,202,36,19,App,Completed,1700.00,1700.00,0.00,20.0,340.00,466.55,UPI,5,38,60,1,5,Positive,1,1682,74,62,0.711,0.032,0.495,1,0
BK0032479,20260320,2026-03-20 22:42:55,10257,209,22,15,Web,Completed,1700.00,1700.00,0.00,19.0,323.00,442.70,NetBanking,12,22,161,0,,,1,1476,105,145,0.727,0.015,0.093,1,0
BK0032480,20260321,2026-03-21 04:11:18,7693,49,29,5,Web,Completed,2150.00,1750.00,400.00,21.0,367.50,472.15,Cash,17,23,88,1,5,Positive,1,2334,77,76,0.745,0.105,0.556,1,0
BK0032481,20260321,2026-03-21 05:25:17,16200,431,22,10,Web,Completed,2010.00,2010.00,0.00,19.0,381.90,450.44,UPI,15,82,116,0,4,Positive,0,2088,116,124,0.852,0.109,0.320,0,1
BK0032482,20260321,2026-03-21 06:12:42,15878,676,37,19,App,Completed,920.00,790.00,130.00,20.0,158.00,158.10,UPI,42,22,92,0,,,1,1200,130,163,0.764,0.132,0.159,0,0
BK0032483,20260321,2026-03-21 06:44:52,8033,170,21,9,App,Completed,630.00,630.00,0.00,19.0,119.70,76.08,UPI,41,22,45,1,5,Positive,1,559,59,53,0.799,0.123,0.495,1,0
BK0032484,20260321,2026-03-21 06:46:07,16201,375,25,1,WhatsApp,Completed,6750.00,6750.00,0.00,22.0,1485.00,1236.15,Cash,8,32,301,0,4,Positive,0,6076,126,155,0.997,0.909,0.067,1,0
BK0032485,20260321,2026-03-21 06:59:17,14254,812,21,9,WhatsApp,Completed,660.00,660.00,0.00,19.0,125.40,77.33,Cash,26,100,59,1,4,Positive,1,596,78,67,0.649,0.060,0.270,0,0
BK0032486,20260321,2026-03-21 07:10:45,1020,375,25,17,App,Completed,5450.00,4600.00,850.00,22.0,1012.00,787.01,Cash,23,29,321,0,,,1,5473,79,97,0.794,0.052,0.564,1,0
BK0032487,20260321,2026-03-21 07:17:12,4812,22,14,17,App,Completed,1170.00,1170.00,0.00,22.0,257.40,146.17,UPI,15,31,88,0,,,1,1360,97,95,0.715,0.059,0.652,1,0
BK0032488,20260321,2026-03-21 07:26:00,16202,653,15,2,App,NoShow,1520.00,0.00,0.00,22.0,0.00,0.00,UPI,26,18,,,,,0,1435,106,,0.737,0.049,0.309,,
BK0032489,20260321,2026-03-21 07:55:24,6670,707,11,18,App,Completed,800.00,800.00,0.00,22.0,176.00,186.20,Card,5,84,52,1,,,1,827,45,61,0.800,0.086,0.038,1,0
BK0032490,20260321,2026-03-21 08:03:46,15458,271,21,14,App,Completed,750.00,750.00,0.00,19.0,142.50,86.27,UPI,9,50,93,1,,,1,773,56,63,0.824,0.098,0.208,1,0
BK0032491,20260321,2026-03-21 08:08:04,13237,493,30,13,App,Completed,5480.00,5480.00,0.00,21.0,1150.80,2180.24,NetBanking,48,39,285,1,,,1,5586,54,72,0.894,0.045,0.517,1,1
BK0032492,20260321,2026-03-21 08:20:16,16203,318,27,10,Phone,Completed,1920.00,1920.00,370.00,22.0,422.40,247.19,UPI,48,93,195,1,5,Positive,0,2046,75,60,0.791,0.108,0.493,1,0
BK0032493,20260321,2026-03-21 08:24:50,16204,550,23,13,App,Completed,3060.00,2470.00,590.00,19.0,469.30,1184.64,Wallet,20,64,90,0,3,Neutral,0,3040,134,146,0.796,0.032,0.342,1,0
BK0032494,20260321,2026-03-21 08:29:09,16205,330,25,11,WhatsApp,Completed,6110.00,6110.00,0.00,22.0,1344.20,1033.19,UPI,16,66,382,0,3,Neutral,0,6674,142,166,0.665,0.076,0.323,0,0
BK0032495,20260321,2026-03-21 08:32:57,16206,16,1,13,Web,Completed,860.00,810.00,50.00,18.0,145.80,178.27,Card,56,59,90,0,3,Neutral,0,849,117,128,0.943,0.050,0.386,1,0
BK0032496,20260321,2026-03-21 08:41:12,16207,431,24,11,WhatsApp,CancelledByCustomer,2630.00,0.00,0.00,19.0,0.00,0.00,Card,11,37,,,,,0,3116,70,,0.850,0.131,0.134,,
BK0032497,20260321,2026-03-21 08:50:15,16208,753,9,10,Web,Completed,15710.00,12970.00,2740.00,15.0,1945.50,8228.72,UPI,17,95,698,1,4,Positive,0,16720,63,57,0.605,0.014,0.388,1,0
BK0032498,20260321,2026-03-21 08:56:03,140,400,35,12,App,Completed,990.00,990.00,0.00,20.0,198.00,348.22,Wallet,39,58,78,1,5,Positive,1,1010,47,43,0.697,0.136,0.584,1,0
BK0032499,20260321,2026-03-21 09:02:47,15422,401,26,16,WhatsApp,Completed,1490.00,1490.00,0.00,22.0,327.80,172.32,UPI,9,50,143,1,,,1,1780,74,56,0.971,0.118,0.117,1,0
BK0032500,20260321,2026-03-21 09:05:10,16148,75,22,11,Web,Completed,2000.00,1790.00,210.00,19.0,340.10,414.76,UPI,28,32,166,1,,,1,1880,33,28,0.858,0.107,0.098,1,0
BK0032501,20260321,2026-03-21 09:07:35,5616,750,24,3,App,Completed,2030.00,2030.00,0.00,19.0,385.70,737.88,UPI,11,33,87,0,3,Neutral,1,2098,96,109,0.504,0.088,0.235,1,0
BK0032502,20260321,2026-03-21 09:09:33,2931,312,37,13,App,Rescheduled,1190.00,0.00,0.00,20.0,0.00,0.00,Cash,9,15,,,,,1,1394,54,,0.872,0.031,0.388,,
BK0032503,20260321,2026-03-21 09:09:57,15234,647,6,5,Phone,Completed,30440.00,26420.00,4020.00,15.0,3963.00,16632.11,Cash,20,38,950,1,5,Positive,1,29511,81,58,0.991,0.002,0.105,1,0
BK0032504,20260321,2026-03-21 09:21:57,16209,798,10,11,App,Completed,4960.00,4230.00,730.00,15.0,634.50,1450.50,Card,22,163,241,1,,,0,5156,38,31,0.864,0.082,0.162,1,0
BK0032505,20260321,2026-03-21 09:26:02,16210,523,24,3,App,Completed,2750.00,2520.00,230.00,19.0,478.80,863.77,UPI,9,40,59,1,4,Positive,0,2598,54,48,0.629,0.073,0.287,1,0
BK0032506,20260321,2026-03-21 09:35:12,12305,312,35,4,App,Completed,1310.00,1310.00,0.00,20.0,262.00,340.61,Cash,21,19,66,1,,,1,1302,57,55,0.972,0.072,0.182,1,0
BK0032507,20260321,2026-03-21 09:35:25,7441,362,34,14,App,Completed,1410.00,1500.00,90.00,20.0,300.00,415.03,UPI,9,25,94,0,3,Neutral,1,1681,122,129,0.781,0.040,0.129,1,0
BK0032508,20260321,2026-03-21 09:35:35,16211,277,21,1,App,Completed,930.00,780.00,150.00,19.0,148.20,75.79,UPI,27,64,43,1,,,0,869,75,79,0.764,0.019,0.343,1,0
BK0032509,20260321,2026-03-21 09:36:07,8942,170,24,1,WhatsApp,Completed,2680.00,2680.00,0.00,19.0,509.20,1037.52,UPI,13,73,107,1,,,1,2440,84,62,0.849,0.089,0.470,0,0
BK0032510,20260321,2026-03-21 09:44:03,7861,724,23,8,Web,Completed,2110.00,1890.00,220.00,19.0,359.10,1180.52,UPI,43,41,130,1,4,Positive,1,2466,64,66,0.595,0.094,0.287,1,0
BK0032511,20260321,2026-03-21 09:50:09,3709,629,13,12,App,Completed,3170.00,2980.00,190.00,22.0,655.60,1203.51,UPI,19,108,419,1,3,Neutral,1,2806,58,71,0.678,0.026,0.220,1,0
BK0032512,20260321,2026-03-21 09:53:57,16212,385,27,3,WhatsApp,Completed,2910.00,2910.00,0.00,22.0,640.20,379.15,UPI,16,41,117,1,,,0,2878,46,47,0.935,0.035,0.316,1,0
BK0032513,20260321,2026-03-21 09:58:22,16213,37,7,9,App,Completed,31350.00,25300.00,6050.00,15.0,3795.00,15503.60,UPI,18,47,1934,0,2,Negative,0,31738,147,156,0.789,0.006,0.224,1,0
BK0032514,20260321,2026-03-21 10:04:05,16214,723,27,13,WhatsApp,Completed,2540.00,2480.00,240.00,22.0,545.60,351.37,UPI,19,31,167,1,4,Positive,0,3080,35,37,0.748,0.009,0.644,1,0
BK0032515,20260321,2026-03-21 10:04:30,5059,822,1,12,App,Completed,720.00,590.00,130.00,18.0,106.20,143.22,Card,11,102,101,0,3,Neutral,1,903,119,128,0.954,0.002,0.484,1,0
BK0032516,20260321,2026-03-21 10:27:09,9430,108,32,9,App,Completed,3010.00,2730.00,280.00,21.0,573.30,885.01,NetBanking,22,123,160,0,,,1,2739,133,140,0.881,0.162,0.203,1,0
BK0032517,20260321,2026-03-21 10:31:41,11884,428,22,1,App,CancelledByPro,2890.00,0.00,0.00,19.0,0.00,0.00,Cash,33,26,,,,,1,3144,164,,0.675,0.072,0.495,,
BK0032518,20260321,2026-03-21 10:31:41,7503,385,26,5,App,Completed,1310.00,1200.00,110.00,22.0,264.00,156.62,UPI,14,37,147,0,3,Neutral,1,1574,159,173,0.764,0.135,0.455,1,0
BK0032519,20260321,2026-03-21 10:32:35,10659,308,34,13,App,CancelledByPro,1700.00,0.00,0.00,20.0,0.00,0.00,UPI,20,34,,,,,1,2110,109,,0.661,0.059,0.390,,
BK0032520,20260321,2026-03-21 10:33:37,16215,385,28,3,App,Completed,2380.00,2380.00,0.00,22.0,523.60,402.02,UPI,41,36,140,0,4,Positive,0,2665,116,130,0.730,0.168,0.595,1,0
BK0032521,20260321,2026-03-21 10:38:34,14834,472,22,6,App,Completed,2340.00,1880.00,460.00,19.0,357.20,385.17,UPI,32,93,256,1,3,Neutral,1,1960,44,48,0.857,0.051,0.286,1,0
BK0032522,20260321,2026-03-21 10:49:13,7120,283,6,6,App,Completed,34610.00,29290.00,5320.00,15.0,4393.50,15355.80,UPI,9,39,1325,1,4,Positive,1,37264,46,38,0.831,0.062,0.503,1,1
BK0032523,20260321,2026-03-21 10:51:38,15156,104,36,8,App,NoShow,1420.00,0.00,180.00,20.0,0.00,0.00,UPI,18,31,,,,,1,1399,70,,0.886,0.045,0.417,,
BK0032524,20260321,2026-03-21 10:52:25,16216,120,27,3,App,Completed,2290.00,1860.00,430.00,22.0,409.20,303.35,UPI,18,38,227,1,,,0,1849,76,68,0.617,0.124,0.347,1,0
BK0032525,20260321,2026-03-21 10:55:59,16217,629,14,9,App,Completed,1140.00,1140.00,0.00,22.0,250.80,146.03,UPI,15,35,85,1,,,0,1137,51,58,0.747,0.060,0.269,1,0
BK0032526,20260321,2026-03-21 10:56:02,16218,610,13,9,App,CancelledByPro,3050.00,0.00,550.00,22.0,0.00,0.00,Wallet,16,38,,,,,0,3309,132,,0.595,0.072,0.368,,
BK0032527,20260321,2026-03-21 10:57:12,2285,379,3,3,WhatsApp,Completed,810.00,740.00,70.00,18.0,133.20,194.41,UPI,14,35,87,1,,,1,598,60,53,0.664,0.132,0.699,0,0
BK0032528,20260321,2026-03-21 10:59:38,10460,370,1,1,Web,Completed,900.00,900.00,0.00,18.0,162.00,188.98,UPI,29,110,94,0,3,Neutral,1,833,120,134,0.826,0.018,0.281,1,0
BK0032529,20260321,2026-03-21 11:00:52,16219,178,21,16,App,Completed,790.00,680.00,110.00,19.0,129.20,67.76,Wallet,32,29,56,1,,,0,688,68,79,0.815,0.030,0.505,1,0
BK0032530,20260321,2026-03-21 11:28:00,16220,108,29,13,App,Completed,1240.00,1240.00,0.00,21.0,260.40,364.48,Card,37,46,108,1,,,0,1236,64,57,0.723,0.088,0.517,1,0
BK0032531,20260321,2026-03-21 11:28:14,10631,362,34,6,App,Completed,920.00,920.00,0.00,20.0,184.00,381.69,UPI,20,39,105,1,,,1,707,21,31,0.653,0.126,0.368,1,0
BK0032532,20260321,2026-03-21 11:29:05,4992,329,33,12,App,Completed,1380.00,1380.00,0.00,17.0,234.60,485.20,Cash,21,69,97,1,4,Positive,1,1269,86,74,0.511,0.062,0.364,1,0
BK0032533,20260321,2026-03-21 11:30:39,1706,550,5,3,App,Completed,970.00,970.00,0.00,18.0,174.60,101.69,UPI,23,55,60,0,3,Neutral,1,1149,104,109,0.879,0.002,0.200,0,0
BK0032534,20260321,2026-03-21 11:32:17,2534,341,21,5,App,CancelledByPro,740.00,0.00,0.00,16.0,0.00,0.00,UPI,19,167,,,,,1,671,60,,0.601,0.042,0.469,,
BK0032535,20260321,2026-03-21 11:36:41,14880,292,22,1,Web,Completed,2440.00,2440.00,0.00,19.0,463.60,619.74,Cash,50,21,103,1,5,Positive,1,2444,70,68,0.617,0.046,0.319,1,0
BK0032536,20260321,2026-03-21 11:36:58,5422,786,24,3,Phone,Rescheduled,2040.00,0.00,0.00,19.0,0.00,0.00,Card,9,45,,,,,1,1737,74,,0.780,0.055,0.242,,
BK0032537,20260321,2026-03-21 11:47:39,16221,401,20,4,Web,Completed,980.00,980.00,0.00,20.0,196.00,218.81,UPI,13,20,106,1,,,0,1097,55,50,0.838,0.064,0.369,1,0
BK0032538,20260321,2026-03-21 11:55:05,16222,375,28,7,Web,Completed,1410.00,1410.00,0.00,22.0,310.20,266.74,UPI,29,56,136,1,3,Neutral,0,1057,77,62,0.762,0.051,0.386,0,1
BK0032539,20260321,2026-03-21 11:55:19,2690,575,13,5,App,Completed,2590.00,2590.00,0.00,22.0,569.80,1056.82,UPI,17,92,187,1,4,Positive,1,2645,56,50,0.671,0.030,0.353,1,0
BK0032540,20260321,2026-03-21 11:59:36,15866,523,21,3,App,CancelledByCustomer,850.00,0.00,0.00,19.0,0.00,0.00,UPI,22,42,,,,,1,751,160,,0.709,0.007,0.687,,
BK0032541,20260321,2026-03-21 12:02:30,16223,49,30,16,Web,Completed,8560.00,8560.00,0.00,21.0,1797.60,3548.12,Card,10,20,350,0,3,Neutral,0,9126,84,99,0.999,0.038,0.205,1,1
BK0032542,20260321,2026-03-21 12:06:46,13621,803,24,18,App,Completed,1680.00,1400.00,280.00,19.0,266.00,418.81,UPI,17,67,102,1,,,1,1679,56,63,0.757,0.057,0.287,1,0
BK0032543,20260321,2026-03-21 12:14:25,3407,277,21,6,Phone,NoShow,710.00,0.00,110.00,19.0,0.00,0.00,Card,23,80,,,,,1,836,91,,0.725,0.059,0.176,,
BK0032544,20260321,2026-03-21 12:24:01,16224,837,12,3,App,CancelledByCustomer,410.00,0.00,0.00,22.0,0.00,0.00,UPI,30,35,,,,,0,387,44,,0.611,0.054,0.490,,
BK0032545,20260321,2026-03-21 12:27:07,2129,166,23,10,App,CancelledByCustomer,2240.00,0.00,0.00,19.0,0.00,0.00,Cash,36,37,,,,,1,2293,71,,0.559,0.065,0.498,,
BK0032546,20260321,2026-03-21 12:33:20,4964,268,28,10,WhatsApp,Completed,2030.00,2030.00,0.00,22.0,446.60,346.35,NetBanking,8,88,169,1,,,1,2035,48,49,0.777,0.038,0.310,1,0
BK0032547,20260321,2026-03-21 12:33:25,13476,817,23,6,WhatsApp,Completed,2020.00,2020.00,0.00,19.0,383.80,815.77,UPI,24,59,67,0,,,1,1919,112,113,0.976,0.044,0.416,1,0
BK0032548,20260321,2026-03-21 12:44:43,14839,277,21,8,App,Completed,640.00,550.00,90.00,19.0,104.50,64.99,UPI,30,97,44,1,5,Positive,1,550,27,44,0.896,0.018,0.362,1,0
BK0032549,20260321,2026-03-21 12:44:47,795,194,5,13,App,Completed,720.00,580.00,140.00,18.0,104.40,68.11,NetBanking,17,20,66,1,5,Positive,1,651,40,36,0.999,0.080,0.295,1,0
BK0032550,20260321,2026-03-21 12:50:38,16225,112,17,6,Phone,CancelledByCustomer,1250.00,0.00,0.00,20.0,0.00,0.00,Card,32,52,,,,,0,912,90,,0.817,0.043,0.384,,
BK0032551,20260321,2026-03-21 12:53:13,16226,326,26,5,App,Completed,1260.00,1160.00,100.00,22.0,255.20,139.79,Cash,30,84,85,1,,,0,1123,15,31,0.900,0.009,0.666,1,0
BK0032552,20260321,2026-03-21 12:54:31,5422,120,26,3,App,Completed,1160.00,1160.00,0.00,22.0,255.20,141.23,UPI,32,41,131,1,4,Positive,1,1161,46,35,0.564,0.001,0.356,1,0
BK0032553,20260321,2026-03-21 13:02:31,16227,21,21,9,Phone,Completed,670.00,670.00,0.00,19.0,127.30,76.46,Card,20,38,67,1,5,Positive,0,677,97,88,0.667,0.120,0.268,1,0
BK0032554,20260321,2026-03-21 13:02:44,16228,745,26,20,App,Completed,1130.00,1020.00,110.00,22.0,224.40,144.07,Cash,26,14,100,1,5,Positive,0,1175,51,67,0.651,0.150,0.038,1,0
BK0032555,20260321,2026-03-21 13:22:33,7360,807,33,9,WhatsApp,Completed,1090.00,1090.00,0.00,20.0,218.00,365.97,UPI,23,49,97,1,5,Positive,1,928,50,61,0.958,0.043,0.346,1,0
BK0032556,20260321,2026-03-21 13:29:04,16229,82,12,9,WhatsApp,Completed,430.00,370.00,60.00,22.0,81.40,72.99,UPI,50,44,50,1,,,0,381,56,48,0.653,0.108,0.164,1,0
